id,title,state,created_at,updated_at,closed_at,body,user,url
MDU6SXNzdWU0NjcwODY3NTA=,document missing,CLOSED,2019-07-11T20:17:42Z,2020-12-04T16:12:48Z,2020-12-04T16:12:48Z,"I get GitHub 404 for this link 
https://github.com/clara-genomics/ClaraGenomicsAnalysis/blob/master/docs/annotated.html
from this page 
https://github.com/clara-genomics/ClaraGenomicsAnalysis/blob/master/docs/README-SDK.md

I guess the generated HTML is not checked in?
",cschin,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/issues/33
MDU6SXNzdWU0Njk3Mjc0NTU=,Path Missing CMakeLists.txt,CLOSED,2019-07-18T11:54:20Z,2020-03-27T07:51:36Z,2019-07-19T11:38:35Z,"I tried to install Claragenomics in ubuntu 18.04 using command cmake .. -DCMAKE_BUILD_TYPE=Release -DCMAKE_INSTALL_PREFIX=install,but I'm getting this error
The source directory /home/vaibhavcurl/ClaraGenomicsAnalysis-master/3rdparty/bioparser
does not contain a CMakeLists.txt file.
The source directory

    /home/vaibhavcurl/ClaraGenomicsAnalysis-master/3rdparty/spdlog

  does not contain a CMakeLists.txt file.

",vaibhaw1994kumar,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/issues/40
MDU6SXNzdWU0NzA0ODg3NDE=,Hitting graph size larger than allowed GPU limits,CLOSED,2019-07-19T18:55:00Z,2019-07-22T14:18:52Z,2019-07-22T14:18:52Z,Observed a graph overflowing the max edges count during a run. Reported in #44 by @SamStudio8,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/issues/45
MDU6SXNzdWU0NzA3NjY5ODU=,Kernel Error:: Node count exceeded maximum nodes per window,CLOSED,2019-07-21T10:36:27Z,2019-08-06T10:56:15Z,2019-08-06T10:56:14Z,"Observed this error on my `stderr` while running `racon-gpu`, not sure if related to #45? It's [raised by the code here](https://github.com/clara-genomics/ClaraGenomicsAnalysis/blob/master/cudapoa/src/cudapoa_batch.cpp#L204).",SamStudio8,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/issues/47
MDU6SXNzdWU0NzM4NzM3MjI=,Unable to clone,CLOSED,2019-07-29T06:32:09Z,2019-07-29T08:42:46Z,2019-07-29T08:31:31Z,"Hi, 
The clone command fails with access right error.
```
$ git clone --recursive git@github.com:clara-genomics/ClaraGenomicsAnalysis.git
Cloning into 'ClaraGenomicsAnalysis'...
The authenticity of host 'github.com (140.82.114.3)' can't be established.
RSA key fingerprint is SHA256:nThbg6kXUpJWGl7E1IGOCspRomTxdCARLviKw6E5SY8.
Are you sure you want to continue connecting (yes/no)? yes
Warning: Permanently added 'github.com,140.82.114.3' (RSA) to the list of known hosts.
git@github.com: Permission denied (publickey).
fatal: Could not read from remote repository.

Please make sure you have the correct access rights
and the repository exists.
```
Any thought?",mahmoodn,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/issues/53
MDU6SXNzdWU0NzM5MjY0NTI=,About singlebatch ,CLOSED,2019-07-29T08:46:01Z,2019-07-30T12:14:08Z,2019-07-30T12:14:08Z,"I went to `build/install/benchmarks/cudapoa/` and when I run `singlebatch`, I get the following output

```
$ ./singlebatch
2019-07-29 13:14:25
Running ./singlebatch
Run on (16 X 3600 MHz CPU s)
CPU Caches:
  L1 Data 32K (x8)
  L1 Instruction 64K (x8)
  L2 Unified 512K (x8)
  L3 Unified 8192K (x2)
Load Average: 0.33, 0.15, 0.16
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
------------------------------------------------------------------
Benchmark                        Time             CPU   Iterations
------------------------------------------------------------------
BM_SingleBatchTest/1          1594 ms         1593 ms            1
BM_SingleBatchTest/4          2429 ms         2427 ms            1
BM_SingleBatchTest/16         2687 ms         2685 ms            1
BM_SingleBatchTest/64         3231 ms         3228 ms            1
BM_SingleBatchTest/256        8233 ms         8225 ms            1
terminate called after throwing an instance of 'std::runtime_error'
  what():  GPU Error:: out of memory /home/mahmood/cactus/cl/ClaraGenomicsAnalysis/cudapoa/src/allocate_block.cpp 46
Aborted (core dumped)
```

I would like to test a specific batch size and not variable sizes. It seems that singlebatch is a binary file. Any idea for that?",mahmoodn,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/issues/54
MDU6SXNzdWU0NzQ1NjkzODc=,Still about single batch,CLOSED,2019-07-30T12:57:07Z,2019-08-29T14:59:35Z,2019-08-29T14:59:35Z,"For my GPU analyses, I tried running single-batch with nv profiler. It seems that there are two kernels only where the dominant one is `generatePOAKernel`.  The other is `generateConsensusKernel` which is not important. So, this benchmark is not going to solve the problem and is only good for generating the graph. Am I right? I am not expert in this field and want to analyze some GPU things. I don't know if that graph generation is a big problem. 

A single run of batch=256, takes 
  Time = 8094 ms
  CPU = 8092 ms
  Iterations = 1
So, where is GPU in the results? ",mahmoodn,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/issues/57
MDU6SXNzdWU0ODcwMTE2NzY=,`IndexGenerator` and `Matcher` unable to allocate memory on GPU when number of reads too large,CLOSED,2019-08-29T14:58:21Z,2019-09-19T20:41:37Z,2019-09-19T20:41:37Z,"When running overlaps with a FASTA/FASTQ that is too large (e.g >500MB) the following error is encountered:

```
terminate called after throwing an instance of 'claragenomics::device_memory_allocation_exception'
  what():  Could not allocate device memory!
```

This happens because on-device memory requirements of `IndexGenerator` and `Matcher` scale with size of the input reads.

The solution is to implement a ""chunked"" version of `IndexGenerator` and `Matcher`.",vellamike,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/issues/94
MDU6SXNzdWU0ODcwNDIwMjE=,create conda builds for C++ libraries and python modules,OPEN,2019-08-29T15:49:42Z,2020-04-09T15:31:46Z,,"1. Create conda recipes for C++ libs
2. Create conda recipes for pyclaragenomics
3. Host releases in conda channel",tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/issues/95
MDU6SXNzdWU0ODcxNTY0NTA=,revert CGA_CU_CHECK_ERR to abort on error,CLOSED,2019-08-29T20:17:39Z,2019-09-05T14:29:06Z,2019-09-05T14:29:06Z,"Revert the CGA_CU_CHECK_ERR functionality to abort on error for Release builds, and `assert(false)` and then abort for Debug builds.

Potentially add cudaDeviceSynchronize in debug builds to catch errors when they occur",tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/issues/96
